AUROC,PR_AUC,Accuracy,Balanced_Accuracy,Precision,Recall,Specificity,F1,Threshold,Disease,Repeat,Fold
,,0.09821428571428571,0.09821428571428571,1.0,0.09821428571428571,,0.17886178861788618,0.7004077434539795,CLL,42,2
0.43080357142857145,0.9949043110395991,0.8577777777777778,0.43080357142857145,0.9948453608247423,0.8616071428571429,0.0,0.9234449760765551,1.0,CLL,43,1
,,0.13392857142857142,0.13392857142857142,1.0,0.13392857142857142,,0.23622047244094488,0.7680744528770447,CLL,43,2
0.48660714285714285,0.9954359806314316,0.9688888888888889,0.48660714285714285,0.9954337899543378,0.9732142857142857,0.0,0.9841986455981941,1.0,CLL,44,1
,,0.16964285714285715,0.16964285714285715,1.0,0.16964285714285715,,0.2900763358778626,0.7491365671157837,CLL,44,2
0.46875,0.9952714127663349,0.9333333333333333,0.46875,0.995260663507109,0.9375,0.0,0.9655172413793104,1.0,CLL,45,1
,,0.08482142857142858,0.08482142857142858,1.0,0.08482142857142858,,0.15637860082304528,0.7376994490623474,CLL,45,2
0.47544642857142855,0.9953335055131496,0.9466666666666667,0.47544642857142855,0.9953271028037384,0.9508928571428571,0.0,0.9726027397260274,1.0,CLL,46,1
,,0.07142857142857142,0.07142857142857142,1.0,0.07142857142857142,,0.13333333333333333,0.766864001750946,CLL,46,2
0.8839285714285714,0.9994308870158736,0.1688888888888889,0.5825892857142857,1.0,0.16517857142857142,1.0,0.2835249042145594,1.0,CLL,47,1
,,0.6741071428571429,0.6741071428571429,1.0,0.6741071428571429,,0.8053333333333333,0.5350836515426636,CLL,47,2
0.8013392857142857,0.9987449667200978,0.7466666666666667,0.8727678571428572,1.0,0.7455357142857143,1.0,0.8542199488491049,1.0,CLL,48,1
,,0.0625,0.0625,1.0,0.0625,,0.11764705882352941,0.7231631278991699,CLL,48,2
0.484375,0.995415691766669,0.9644444444444444,0.484375,0.9954128440366973,0.96875,0.0,0.9819004524886877,1.0,CLL,49,1
,,0.07142857142857142,0.07142857142857142,1.0,0.07142857142857142,,0.13333333333333333,0.7864559888839722,CLL,49,2
0.8504464285714286,0.9992266100435752,0.3377777777777778,0.6674107142857143,1.0,0.33482142857142855,1.0,0.5016722408026756,1.0,CLL,50,1
,,0.24107142857142858,0.24107142857142858,1.0,0.24107142857142858,,0.38848920863309355,0.6347288489341736,CLL,50,2
0.4799107142857143,0.9953748353503276,0.9555555555555556,0.4799107142857143,0.9953703703703703,0.9598214285714286,0.0,0.9772727272727273,1.0,CLL,51,1
,,0.017857142857142856,0.017857142857142856,1.0,0.017857142857142856,,0.03508771929824561,0.03669910877943039,CLL,51,2
0.7321428571428572,0.9985986402986361,0.28,0.6383928571428572,1.0,0.2767857142857143,1.0,0.43356643356643354,1.0,CLL,52,1
,,0.16071428571428573,0.16071428571428573,1.0,0.16071428571428573,,0.27692307692307694,0.6625735759735107,CLL,52,2
0.41517857142857145,0.9947453965540163,0.8266666666666667,0.41517857142857145,0.9946524064171123,0.8303571428571429,0.0,0.9051094890510949,1.0,CLL,53,1
,,0.04017857142857143,0.04017857142857143,1.0,0.04017857142857143,,0.07725321888412018,0.7878047227859497,CLL,53,2
0.8236607142857143,0.999108200826843,0.4888888888888889,0.7433035714285714,1.0,0.48660714285714285,1.0,0.6546546546546547,1.0,CLL,54,1
,,0.44642857142857145,0.44642857142857145,1.0,0.44642857142857145,,0.6172839506172839,0.5813391208648682,CLL,54,2
0.44419642857142855,0.9950367205521039,0.8844444444444445,0.44419642857142855,0.995,0.8883928571428571,0.0,0.9386792452830188,1.0,CLL,55,1
,,0.017857142857142856,0.017857142857142856,1.0,0.017857142857142856,,0.03508771929824561,0.7244912981987,CLL,55,2
0.8839285714285714,0.9993272653451237,0.8577777777777778,0.9285714285714286,1.0,0.8571428571428571,1.0,0.9230769230769231,1.0,CLL,56,1
,,0.19196428571428573,0.19196428571428573,1.0,0.19196428571428573,,0.32209737827715357,0.6246082782745361,CLL,56,2
0.6495535714285714,0.9980008914815165,0.08888888888888889,0.5424107142857143,1.0,0.08482142857142858,1.0,0.15637860082304528,1.0,CLL,57,1
,,0.013392857142857142,0.013392857142857142,1.0,0.013392857142857142,,0.02643171806167401,0.7684358954429626,CLL,57,2
0.859375,0.9993177501466655,0.29777777777777775,0.6473214285714286,1.0,0.29464285714285715,1.0,0.45517241379310347,1.0,CLL,58,1
,,0.5267857142857143,0.5267857142857143,1.0,0.5267857142857143,,0.6900584795321637,0.5789946913719177,CLL,58,2
0.7879464285714286,0.9988827753698786,0.022222222222222223,0.5089285714285714,1.0,0.017857142857142856,1.0,0.03508771929824561,1.0,CLL,59,1
,,0.14285714285714285,0.14285714285714285,1.0,0.14285714285714285,,0.25,0.6661024689674377,CLL,59,2
0.48660714285714285,0.9954357970026704,0.9688888888888889,0.48660714285714285,0.9954337899543378,0.9732142857142857,0.0,0.9841986455981941,1.0,CLL,60,1
,,0.24107142857142858,0.24107142857142858,1.0,0.24107142857142858,,0.38848920863309355,0.6559159159660339,CLL,60,2
0.8013392857142858,0.9990068747754762,0.008888888888888889,0.5022321428571429,1.0,0.004464285714285714,1.0,0.008888888888888889,0.9999997615814209,CLL,61,1
,,0.08035714285714286,0.08035714285714286,1.0,0.08035714285714286,,0.1487603305785124,0.675763726234436,CLL,61,2
0.6160714285714286,0.9977481500442515,0.23555555555555555,0.6160714285714286,1.0,0.23214285714285715,1.0,0.37681159420289856,1.0,CLL,62,1
,,0.07589285714285714,0.07589285714285714,1.0,0.07589285714285714,,0.14107883817427386,0.763430118560791,CLL,62,2
0.8459821428571428,0.9990957906971302,0.8133333333333334,0.90625,1.0,0.8125,1.0,0.896551724137931,1.0,CLL,63,1
,,0.46875,0.46875,1.0,0.46875,,0.6382978723404256,0.5546455383300781,CLL,63,2
0.484375,0.9954157794728369,0.9644444444444444,0.484375,0.9954128440366973,0.96875,0.0,0.9819004524886877,1.0,CLL,64,1
,,0.0625,0.0625,1.0,0.0625,,0.11764705882352941,0.7358871102333069,CLL,64,2
0.45089285714285715,0.9951049727894468,0.8977777777777778,0.45089285714285715,0.9950738916256158,0.9017857142857143,0.0,0.9461358313817331,1.0,CLL,65,1
,,0.044642857142857144,0.044642857142857144,1.0,0.044642857142857144,,0.08547008547008547,0.7828179597854614,CLL,65,2
0.44419642857142855,0.9950392579613873,0.8844444444444445,0.44419642857142855,0.995,0.8883928571428571,0.0,0.9386792452830188,1.0,CLL,66,1
,,0.04017857142857143,0.04017857142857143,1.0,0.04017857142857143,,0.07725321888412018,0.7114344835281372,CLL,66,2
0.4419642857142857,0.9950163846917007,0.88,0.4419642857142857,0.9949748743718593,0.8839285714285714,0.0,0.9361702127659575,1.0,CLL,67,1
,,0.07142857142857142,0.07142857142857142,1.0,0.07142857142857142,,0.13333333333333333,0.7151196002960205,CLL,67,2
0.48214285714285715,0.9953953102893782,0.96,0.48214285714285715,0.9953917050691244,0.9642857142857143,0.0,0.9795918367346939,1.0,CLL,68,1
,,0.017857142857142856,0.017857142857142856,1.0,0.017857142857142856,,0.03508771929824561,0.8273851275444031,CLL,68,2
0.4732142857142857,0.9953131224805162,0.9422222222222222,0.4732142857142857,0.9953051643192489,0.9464285714285714,0.0,0.9702517162471396,1.0,CLL,69,1
,,0.3392857142857143,0.3392857142857143,1.0,0.3392857142857143,,0.5066666666666667,0.640175998210907,CLL,69,2
0.47098214285714285,0.9952918847636557,0.9377777777777778,0.47098214285714285,0.9952830188679245,0.9419642857142857,0.0,0.9678899082568807,1.0,CLL,70,1
,,0.14285714285714285,0.14285714285714285,1.0,0.14285714285714285,,0.25,0.7650423645973206,CLL,70,2
